empate,ventana_r2,filas_29jul,emision_parcial,corte,objetivo,zona_muerta,n,dias,modelo_pct,modelo_lo,modelo_hi,base_pct,base_lo,base_hi,ventaja_pp,ventaja_lo,ventaja_hi,p_dia,b,c,p_exacto,p_chi2,mae,mae_lo,mae_hi,mae_cero,mae_cero_lo,mae_cero_hi,dmae,dmae_lo,dmae_hi,dmae_bloque_lo,dmae_bloque_hi,n_cobertura,cobertura_pct,cobertura_lo,cobertura_hi,cobertura_dia_lo,cobertura_dia_hi
estricta,dentro,dentro,fuera,publicado,retorno_sesion,0.0,223,29,65.02242152466367,58.55678950055241,70.97925754672032,54.7085201793722,48.150566153350674,61.10700083161542,10.31390134529148,-8.444444444444445,29.386609907120736,0.32816795801049736,70,47,0.04150078870798854,0.04196160641613096,3.423235874439462,2.7415514035874438,4.2351269508221225,3.804833183856501,2.8873015013083734,4.9029553748670684,-0.38159730941704034,-0.8528633782449501,0.06644234651424255,-0.9320913004484305,-0.03738286995515695,0,,,,,
estricta,dentro,dentro,fuera,publicado,retorno_sesion,0.25,171,26,70.76023391812865,63.546407208455754,77.06181036127576,56.14035087719298,48.64897752113694,63.36190373188222,14.619883040935672,-5.617977528089887,35.714285714285715,0.21519620094976255,61,36,0.014389633007096116,0.014816610566963461,3.8266017543859654,3.0444417295683612,4.793464411622276,4.326228654970759,3.2295190065681436,5.664502272954091,-0.4996269005847953,-1.091828065859329,0.08040382101558587,-1.3129220175438596,-0.06623175438596514,0,,,,,
estricta,dentro,dentro,fuera,vivo,gap,0.0,231,30,64.5021645021645,58.14038417593574,70.38950161869977,54.97835497835498,48.5333214820777,61.26051991011061,9.523809523809524,-7.083333333333333,26.785714285714285,0.3074231442139465,71,49,0.05477979691369764,0.055234253718063835,2.526302597402597,1.98338094164823,3.2745660470157647,2.8720584415584414,2.1403121888412016,3.9501661599359545,-0.3457558441558441,-0.8840282919614892,0.1480460706214688,-0.8574152380952381,-0.08240238095238095,231,92.64069264069263,88.53163653177577,95.3547440882719,84.97854077253218,97.89915966386555
estricta,dentro,dentro,fuera,vivo,gap,0.25,178,27,68.53932584269663,61.387072045465715,74.90828129586427,54.49438202247191,47.16095683153636,61.63791670575576,14.044943820224718,-3.977272727272727,33.33333333333333,0.17370657335666084,62,37,0.015432364507308909,0.015861332739773016,2.718269662921348,2.008420710059171,3.6516751933771485,3.1705910112359548,2.234910960125404,4.517361205015847,-0.4523213483146068,-1.1122520909090907,0.19499065344938682,-1.2004847471910112,-0.11141825842696634,178,91.01123595505618,85.8983588710649,94.39136215672566,81.72027649769585,97.74011299435028
estricta,dentro,dentro,fuera,vivo,retorno_sesion,0.0,231,30,64.93506493506493,58.58296566246456,70.79855851410036,54.54545454545455,48.102292182477605,60.839910827781274,10.38961038961039,-6.926406926406926,28.8137443564503,0.3014246438390402,71,47,0.033788175471824056,0.03423256112993769,3.3757168831168833,2.728881541593032,4.192515289554576,3.719978354978354,2.835486913284632,4.817472126588982,-0.3442614718614719,-0.8044304275915063,0.08549485416666663,-0.9045952597402598,-0.02212132034632037,0,,,,,
estricta,dentro,dentro,fuera,vivo,retorno_sesion,0.25,178,27,70.78651685393258,63.72332434882495,76.97146576115108,56.17977528089887,48.836488717539474,63.2619623962372,14.606741573033707,-4.848484848484849,34.54569252736792,0.1887028242939265,62,36,0.011174544214771725,0.011557279664325258,3.7661264044943827,2.9844815055248612,4.71473957749476,4.216094943820224,3.144109646556827,5.5408717711919095,-0.44996853932584263,-1.0377129370319274,0.10438125343284539,-1.250174691011236,0.013394466292134888,0,,,,,
estricta,dentro,fuera,dentro,publicado,gap,0.0,242,33,67.35537190082644,61.21636047483052,72.95200168952918,57.02479338842975,50.7258944620817,63.104156890159125,10.330578512396695,-6.477732793522267,26.89075630252101,0.255936015996001,74,49,0.030046914835544586,0.030463802722688834,2.484295041322314,1.965887037518436,3.1897250133928567,2.925347933884298,2.220117542105263,3.955488147903128,-0.4410528925619835,-0.9583693478221168,0.048599554384595164,-0.9047017975206612,-0.20563249999999997,242,92.97520661157024,89.03923936818076,95.56813361023376,85.71428571428571,98.01989981606856
estricta,dentro,fuera,dentro,publicado,gap,0.25,187,29,71.65775401069519,64.81313812869183,77.63046951324296,56.68449197860963,49.518486226432,63.58139267539973,14.973262032085561,-2.717762532668092,34.02088843309764,0.12946763309172707,65,37,0.007206214620046406,0.007508702485698836,2.64855614973262,1.976093290691193,3.525986524354961,3.2210609625668454,2.3158719965312904,4.455202645751377,-0.5725048128342246,-1.213529984181766,0.06192271264809273,-1.2694514438502675,-0.2448148128342246,187,91.44385026737967,86.5543744182419,94.66487477311482,82.70270270270271,97.84946236559139
estricta,dentro,fuera,dentro,publicado,retorno_sesion,0.0,242,33,62.396694214876035,56.14488621151028,68.26108676303238,53.30578512396694,47.01744003265581,59.490819427222206,9.090909090909092,-8.627450980392156,26.90801668211306,0.33441639590102473,71,49,0.05477979691369764,0.055234253718063835,3.4426797520661157,2.827177218454697,4.206925913888456,3.695506198347107,2.8325999481128656,4.737068227646707,-0.25282644628099166,-0.7313840987106139,0.20479581959592355,-0.8043439049586777,0.1055526239669421,0,,,,,
estricta,dentro,fuera,dentro,publicado,retorno_sesion,0.25,187,29,67.37967914438502,60.36913813439719,73.69054701036531,54.54545454545455,47.38889497744368,61.519022675801885,12.834224598930481,-6.044372294372294,32.22267759562841,0.2376905773556611,62,38,0.020978735677851117,0.021448220043351618,3.805976470588235,3.088952045454545,4.661216123711339,4.1357839572192505,3.111109714069318,5.358791657902916,-0.329807486631016,-0.9263689521764032,0.258305628006253,-1.1486760160427807,0.14591053475935822,0,,,,,
estricta,dentro,fuera,dentro,vivo,gap,0.0,250,34,66.8,60.74691033954679,72.34461079740628,56.8,50.60249967174061,62.79168745512133,10.0,-5.907715014759593,26.230020491803273,0.2584353911522119,74,49,0.030046914835544586,0.030463802722688834,2.4536036,1.9397379386234919,3.1375384539310516,2.8778628000000004,2.188553617213944,3.8682945017391313,-0.4242592,-0.9317617655473572,0.05411509999999988,-0.8855264199999999,-0.17650480000000013,250,93.2,89.38107478142963,95.71140814216396,86.23481781376519,98.11320754716981
estricta,dentro,fuera,dentro,vivo,gap,0.25,194,30,71.1340206185567,64.39610153449158,77.05122729577019,56.70103092783505,49.66532787403565,63.47650809653514,14.43298969072165,-2.512562814070352,32.46107032978895,0.13146713321669581,65,37,0.007206214620046406,0.007508702485698836,2.614337628865979,1.9460542578929303,3.4737704476763462,3.163917010309279,2.270431982097918,4.349478296957673,-0.549579381443299,-1.1739914820392006,0.06811450085581941,-1.232256469072165,-0.23306030927835064,194,91.75257731958763,87.02391404626958,94.85983315497924,83.24600254704967,97.90575916230367
estricta,dentro,fuera,dentro,vivo,retorno_sesion,0.0,250,34,62.4,56.25067230275577,68.1740218697572,53.2,47.01311851522348,59.29002836800568,9.2,-7.377808136004857,26.123684630102023,0.3181704573856536,72,49,0.04505173972573706,0.045500263896358396,3.3981500000000002,2.7752635520833335,4.143259859914336,3.6205988,2.7904998367745537,4.660838293014252,-0.22244879999999995,-0.6860438987574782,0.22198657280713213,-0.7701964600000001,0.11874629999999987,0,,,,,
estricta,dentro,fuera,dentro,vivo,retorno_sesion,0.25,194,30,67.52577319587628,60.65141342041189,73.71954219492713,54.63917525773196,47.61134802079385,61.48684611267823,12.88659793814433,-5.102330705009276,31.683168316831683,0.20819795051237192,63,38,0.016505855701607366,0.016936227994398208,3.7512329896907217,3.04735842512275,4.592807774176226,4.041605154639175,3.0409881228776756,5.2322263409751155,-0.2903721649484536,-0.8552783013640238,0.2755040476190474,-1.0908174999999998,0.1802424742268037,0,,,,,
estricta,dentro,fuera,fuera,publicado,gap,0.0,222,28,64.86486486486487,58.380706262315044,70.84333450709941,55.4054054054054,48.829997885493015,61.79692603065769,9.45945945945946,-8.482142857142858,27.27272727272727,0.33941514621344665,70,49,0.0662913312528,0.06674355431693442,2.571807207207207,2.005723169642857,3.345309654017858,2.935888288288288,2.1696569305019304,4.01990805681818,-0.364081081081081,-0.9066398859126984,0.1480143303571428,-0.8894794144144146,-0.10943011261261265,222,92.34234234234235,88.07999934892233,95.16423799425824,84.68468468468468,97.76785714285714
estricta,dentro,fuera,fuera,publicado,gap,0.25,170,25,68.82352941176471,61.50924151096269,75.30591203995853,54.705882352941174,47.20154508023167,62.00224330749864,14.117647058823529,-4.572085385878489,33.540470948973976,0.19745063734066484,61,37,0.019690184799847767,0.020160312058240745,2.7736311764705883,2.034725953208556,3.726144929775281,3.251511176470588,2.275200815404475,4.653168114035087,-0.47788000000000014,-1.1666132690274844,0.1857747414185035,-1.241591676470588,-0.12907232352941192,170,90.58823529411765,85.25911073144762,94.12356411272626,80.81395348837209,97.59036144578313
estricta,dentro,fuera,fuera,publicado,retorno_sesion,0.0,222,28,65.31531531531532,58.841760530168806,71.2678572322582,54.5045045045045,47.9329190772829,60.92285085284268,10.81081081081081,-7.5892857142857135,29.912946428571395,0.300674831292177,70,46,0.03227202073309247,0.03272048483157355,3.3947851351351357,2.7282895691031945,4.22643851545864,3.7807139639639638,2.8897668740950766,4.914539920634919,-0.3859288288288288,-0.8588487779730772,0.05594421874999994,-0.95664981981982,-0.03339436936936942,0,,,,,
estricta,dentro,fuera,fuera,publicado,retorno_sesion,0.25,170,25,71.17647058823529,63.95921103528791,77.45783670949848,55.88235294117647,48.37022802241812,63.13450746224476,15.294117647058824,-4.878048780487805,35.71528332003191,0.18170457385653588,61,35,0.010345913082729096,0.010724437603060147,3.791821176470588,3.003130304487179,4.7355590138971015,4.297798823529411,3.2111761861379384,5.627125797440132,-0.5059776470588234,-1.0998166590531562,0.07385953571428573,-1.3384048235294117,-0.06231379411764798,0,,,,,
estricta,dentro,fuera,fuera,vivo,gap,0.0,230,29,64.34782608695652,57.968607312060136,70.25564356836553,55.21739130434783,48.75757662299019,61.50578733352824,9.130434782608695,-7.391304347826087,26.521739130434785,0.33266683329167707,70,49,0.0662913312528,0.06674355431693442,2.5354030434782606,1.9958771544027094,3.287543465704647,2.8839073913043483,2.136088953607078,3.9889133913043473,-0.34850434782608686,-0.8871808628318585,0.14692133620689649,-0.8641336739130433,-0.08501515217391356,230,92.6086956521739,88.48315091670848,95.33432139485866,84.78260869565217,97.84482758620689
estricta,dentro,fuera,fuera,vivo,gap,0.25,177,26,68.36158192090396,61.18215886010843,74.76092654955313,54.80225988700565,47.445880895123736,61.95461836586465,13.559322033898304,-4.395604395604396,32.903815892997635,0.19320169957510622,61,37,0.019690184799847767,0.020160312058240745,2.731179661016949,2.0158084262521423,3.662666706281833,3.187674576271186,2.245564456898123,4.535090375405843,-0.45649491525423747,-1.1558700643939395,0.18979394119275855,-1.2000865254237287,-0.11686031073446329,177,90.96045197740114,85.8214987066183,94.35923028416514,81.60919540229885,97.71428571428571
estricta,dentro,fuera,fuera,vivo,retorno_sesion,0.0,230,29,65.21739130434783,58.85778899357943,71.07702254626598,54.34782608695652,47.89176285704549,60.66104044005319,10.869565217391305,-6.896551724137931,29.565217391304348,0.2871782054486378,71,46,0.026075562235663593,0.026500280602491873,3.348049130434783,2.699720375093703,4.152249781178489,3.6963291304347825,2.816382043478261,4.814471815217392,-0.34828,-0.821038222826087,0.07470178279610193,-0.9280246521739131,-0.015631456521739195,0,,,,,
estricta,dentro,fuera,fuera,vivo,retorno_sesion,0.25,177,26,71.1864406779661,64.12027699193825,77.35251386536352,55.932203389830505,48.5692241023606,63.04315733768387,15.254237288135593,-4.301656495204882,35.05747126436782,0.16895776055986003,62,35,0.007959455422446967,0.008293048632162224,3.7323796610169495,2.957521373157108,4.654648587110037,4.188167231638418,3.1346071927966097,5.4932624822235505,-0.4557875706214688,-1.047662935799814,0.10068278603603605,-1.2835983050847457,0.018501299435028214,0,,,,,
estricta,fuera,dentro,dentro,publicado,gap,0.0,199,28,64.321608040201,57.452294912023014,70.64846926675679,60.301507537688444,53.37040016732046,66.84243020688956,4.0201005025125625,-13.020833333333334,21.354166666666664,0.6998250437390653,51,43,0.47049211489039017,0.47029763006732744,2.5373733668341707,1.902254534437878,3.3622259203032407,2.881430653266331,2.037911302966102,4.068653196434013,-0.3440572864321607,-0.9606085650474594,0.22285280019636713,-0.8957720603015076,-0.10098032663316585,199,92.46231155778895,87.9371671476229,95.37913366314528,84.34217832778043,98.4375
estricta,fuera,dentro,dentro,publicado,gap,0.25,153,24,67.97385620915033,60.2183860586864,74.84887256894322,59.47712418300654,51.55828795365858,66.93172114090977,8.49673202614379,-9.554807582287655,27.891929499072344,0.432641839540115,46,33,0.17661055306016238,0.17698215046060226,2.7268960784313725,1.8978197782887887,3.7735907187499995,3.178405882352941,2.102604085684845,4.6779035833333324,-0.45150980392156853,-1.227227421961326,0.2706417542470479,-1.3132898692810457,-0.09503486928104625,153,90.19607843137256,84.4547363017974,93.96840571999246,79.761722173532,97.93103448275862
estricta,fuera,dentro,dentro,publicado,retorno_sesion,0.0,199,28,61.30653266331658,54.3864086510449,67.79840517430756,59.79899497487437,52.863488502716926,66.36335014592188,1.5075376884422111,-16.346153846153847,20.095752415798852,0.9202699325168708,47,44,0.8340810393050231,0.833935414088552,3.338406532663317,2.6142970454545456,4.235108283570543,3.6402165829145723,2.6990944722963777,4.86037564575158,-0.3018100502512563,-0.8251990254044202,0.17711162250275775,-0.9015736432160805,0.047431633165829136,0,,,,,
estricta,fuera,dentro,dentro,publicado,retorno_sesion,0.25,153,24,67.3202614379085,59.54322410211175,74.24886148451316,61.43790849673203,53.535049757496076,68.78047846008641,5.882352941176471,-14.599073718359158,26.973684210526315,0.6323419145213697,43,34,0.3620317977396645,0.3619347669211923,3.6862071895424844,2.8484223505717257,4.735780421727672,4.085947058823529,2.943623947368421,5.532381007739566,-0.39973986928104566,-1.07045378875969,0.23449575305895437,-1.2856989542483659,0.04202303921568611,0,,,,,
estricta,fuera,dentro,dentro,vivo,gap,0.0,207,29,63.768115942028984,57.024321048208,70.01021016724638,59.90338164251208,53.10518386166544,66.34070701260877,3.864734299516908,-12.077294685990339,20.100502512562816,0.691077230692327,51,43,0.47049211489039017,0.47029763006732744,2.4982550724637678,1.877090625662717,3.2962470183997765,2.8257787439613526,2.0001363507318453,3.9865054121492336,-0.32752367149758443,-0.9150520971860343,0.21874387201834788,-0.8584878985507245,-0.08545949275362319,207,92.7536231884058,88.38959947010271,95.55973430420308,84.65026833631485,98.46938775510205
estricta,fuera,dentro,dentro,vivo,gap,0.25,160,25,67.5,59.90613789197846,74.27324527701887,59.375,51.631688562576436,66.67869527795783,8.125,-9.259565857247976,27.097065682083173,0.43739065233691576,46,33,0.17661055306016238,0.17698215046060226,2.68197875,1.8844455652699437,3.6880861082251077,3.110985,2.0593895597826086,4.583191700310558,-0.4290062499999999,-1.1832340968262505,0.27188975474929905,-1.2391945,-0.08662496875000003,160,90.625,85.10879733686994,94.23619930544525,80.47303271441203,98.02631578947368
estricta,fuera,dentro,dentro,vivo,retorno_sesion,0.0,207,29,61.35265700483092,54.56981957569367,67.72181142652312,59.42028985507246,52.61828952369696,65.87902130792973,1.932367149758454,-15.59633027522936,19.892673728133524,0.8802799300174956,48,44,0.7546517496104921,0.754454177494089,3.288656521739131,2.57333682464455,4.143264109591574,3.5518855072463764,2.613679338898646,4.715119758397901,-0.2632289855072464,-0.7660474556112767,0.20841784686981685,-0.8503343719806763,0.06811388888888874,0,,,,,
estricta,fuera,dentro,dentro,vivo,retorno_sesion,0.25,160,25,67.5,59.90613789197846,74.27324527701887,61.25,53.52180445200426,68.4506561566369,6.25,-13.548387096774196,26.452087286527508,0.590852286928268,44,34,0.3081682319436916,0.308179547467054,3.6250706250000007,2.798441731168831,4.6464025489336835,3.973935625,2.843952109848485,5.41759484082397,-0.3488649999999999,-0.9844375989516474,0.2734191890896485,-1.2215462812500002,0.11535843749999997,0,,,,,
estricta,fuera,dentro,fuera,publicado,gap,0.0,185,24,62.16216216216216,54.9932083378761,68.83630467320889,60.0,52.80638704515012,66.78676809729754,2.1621621621621623,-15.168539325842698,19.791666666666664,0.8647838040489878,47,43,0.752033201598624,0.7518296340458492,2.6232524324324324,1.9551275510275903,3.5091755695517315,2.949716216216216,2.0487985573209273,4.272821971997893,-0.32646378378378377,-0.9773633068693692,0.28489397719594556,-0.9377581621621622,-0.05839021621621626,185,91.89189189189189,87.05442076987478,95.02501293497352,82.8125,98.31460674157303
estricta,fuera,dentro,fuera,publicado,gap,0.25,142,21,65.49295774647888,57.35868353855636,72.81106404611099,59.15492957746479,50.93253382773639,66.89504429047612,6.338028169014085,-13.043478260869565,26.811594202898554,0.5868532866783304,42,33,0.3556992390814763,0.35561106109523904,2.845598591549295,1.9666420219443022,3.967249060015897,3.2758760563380283,2.107768131253036,4.9071407000210225,-0.4302774647887324,-1.258727947266498,0.34764623693222774,-1.3493617605633803,-0.06076267605633828,142,89.43661971830986,83.30239379738559,93.49332732722223,78.08174988952717,97.74436090225564
estricta,fuera,dentro,fuera,publicado,retorno_sesion,0.0,185,24,63.24324324324324,56.09195026726044,69.85574167814322,60.54054054054054,53.35177658155158,67.30046802805542,2.7027027027027026,-16.218114181597326,22.395833333333336,0.8435391152211947,46,41,0.6682849967187804,0.6680360179509427,3.3019756756756755,2.537509584269663,4.26116953125,3.6547908108108107,2.6259577317708334,4.969738714470087,-0.352815135135135,-0.9157338934403154,0.16769677200374491,-1.0034126756756756,0.02543013513513509,0,,,,,
estricta,fuera,dentro,fuera,publicado,retorno_sesion,0.25,142,21,69.71830985915493,61.723746104492015,76.67411445781188,61.971830985915496,53.771432819381424,69.54155395058879,7.746478873239437,-14.650106157112525,30.216245608164627,0.5598600349912521,42,31,0.24164472314076388,0.24183542123691049,3.6823274647887323,2.796838652621041,4.810520106382979,4.148671126760563,2.893400034965035,5.699409043799338,-0.46634366197183097,-1.161897718405025,0.21818041379310338,-1.418560457746479,0.005072253521126638,0,,,,,
estricta,fuera,dentro,fuera,vivo,gap,0.0,193,25,61.6580310880829,54.63433178332764,68.22670586067355,59.58549222797927,52.540539243894976,66.25631393006157,2.0725388601036268,-14.499999999999998,19.0,0.8545363659085229,47,43,0.752033201598624,0.7518296340458492,2.577736787564767,1.9176742875,3.446674901036269,2.88719689119171,2.0144704413860106,4.124008649193548,-0.309460103626943,-0.9440703961270152,0.26791787419354834,-0.88545603626943,-0.0378826165803109,193,92.2279792746114,87.57402222062696,95.23373635653292,83.79888268156425,98.38709677419355
estricta,fuera,dentro,fuera,vivo,gap,0.25,149,22,65.1006711409396,57.15497080618411,72.28730247962095,59.060402684563755,51.03379359310786,66.6315703783752,6.040268456375839,-12.122235872235871,25.676144894894886,0.5933516620844789,42,33,0.3556992390814763,0.35561106109523904,2.7917885906040265,1.9549626362499999,3.8696325769612705,3.1988986577181207,2.0836550384337884,4.798927446808509,-0.407110067114094,-1.2112426869028665,0.34317219431964047,-1.283150201342282,-0.044054630872483284,149,89.93288590604027,84.05455698205105,93.80389904041128,79.22012551207183,97.85714285714285
estricta,fuera,dentro,fuera,vivo,retorno_sesion,0.0,193,25,63.21243523316062,56.21304241807722,69.69613357845749,60.10362694300518,53.06280920094017,66.75009009052752,3.1088082901554404,-15.083798882681565,21.761658031088082,0.8017995501124718,47,41,0.5942882951469686,0.5940323405990415,3.2501269430051813,2.5216724249352334,4.165477603626943,3.5594481865284977,2.5628991344536556,4.836894574158031,-0.30932124352331597,-0.8491580000000001,0.19497101036269393,-0.961534274611399,0.05162341968911901,0,,,,,
estricta,fuera,dentro,fuera,vivo,retorno_sesion,0.25,149,22,69.79865771812081,62.0051829764604,76.59690866492849,61.74496644295302,53.739121471172304,69.1604244177872,8.053691275167786,-12.925781823520774,29.57815974796144,0.5316170957260685,43,31,0.2006782031293913,0.20099425588307976,3.616859731543624,2.7354770055017603,4.706780773824716,4.025443624161074,2.8265229412740545,5.564120283210165,-0.40858389261744965,-1.10612903766337,0.24144850931677,-1.3166046308724833,0.0852415100671141,0,,,,,
estricta,fuera,fuera,dentro,publicado,gap,0.0,198,27,64.14141414141415,57.2506001185316,70.49394767020966,60.60606060606061,53.66031870733959,67.14809213421637,3.5353535353535355,-13.157894736842104,20.48876765083439,0.7398150462384404,50,43,0.5340598617346082,0.5338294217441396,2.5480005050505046,1.903659540247678,3.3799043917531995,2.895241919191919,2.0376778909879896,4.060982587939699,-0.34724141414141413,-0.9432424747474747,0.22148343574808874,-0.9013164393939392,-0.10740795454545482,198,92.42424242424242,87.87812327193384,95.35552009428994,84.13461538461539,98.44559585492227
estricta,fuera,fuera,dentro,publicado,gap,0.25,152,23,67.76315789473684,59.97421513946015,74.67638452037141,59.86842105263158,51.92561441062706,67.32471873372381,7.894736842105263,-10.36644757681343,27.586206896551722,0.49037740564858784,45,33,0.21268281985081353,0.2129462751556011,2.741986184210526,1.9133773988141802,3.7953400654761897,3.198350657894737,2.1125077543290045,4.70765836534775,-0.45636447368421046,-1.2287100312500001,0.2873996937844762,-1.318455822368421,-0.09671756578947377,152,90.13157894736842,84.35658434289756,93.92810377746265,79.74683544303798,97.9020979020979
estricta,fuera,fuera,dentro,publicado,retorno_sesion,0.0,198,27,61.61616161616162,54.682338136658885,68.10782611837858,59.5959595959596,52.641254711801956,66.18540271627246,2.0202020202020203,-15.979381443298967,21.1340206185567,0.8762809297675581,47,43,0.752033201598624,0.7518296340458492,3.306078787878788,2.5723667778415615,4.201959749237804,3.6123424242424242,2.6399243192525126,4.805749128135097,-0.30626363636363635,-0.8240802540621892,0.19450783430562923,-0.9240915404040404,0.050936717171717126,0,,,,,
estricta,fuera,fuera,dentro,publicado,retorno_sesion,0.25,152,23,67.76315789473684,59.97421513946015,74.67638452037141,61.18421052631579,53.252340609189375,68.56470362107494,6.578947368421052,-13.725490196078432,27.891929499072344,0.5976005998500374,43,33,0.30187249048700965,0.3018984444285276,3.646384210526316,2.798309512987013,4.6780347635802455,4.052569736842105,2.907552156616968,5.497184751066854,-0.40618552631578947,-1.0575173086250287,0.23586301541814658,-1.3165729934210524,0.05196289473684215,0,,,,,
